"time_period","time_identifier","geographic_level","country_code","country_name","version","characteristic_type","characteristic_value","subjects","KS2_Prior","num_U","num_1","num_2","num_3","num_4","num_5","num_6","num_7","num_8","num_9","num_X","num_covid_impacted","all_grades","perc_1","perc_2","perc_3","perc_4","perc_5","perc_6","perc_7","perc_8","perc_9","perc_U","perc_X","per_covid_impacted"
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","History","107.5 - 109.5",511,1331,2474,4576,5062,6862,7892,6492,4144,1621,229,11,41205,3.2,6,11.1,12.3,16.7,19.2,15.8,10.1,3.9,1.2,0.6,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","History","110 - 113",301,715,1324,2802,3629,5821,8115,8617,7293,4296,152,13,43078,1.7,3.1,6.5,8.4,13.5,18.8,20,16.9,10,0.7,0.4,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","History","113.5 - 116.5",52,139,276,626,913,1918,3389,4708,5224,4612,56,9,21922,0.6,1.3,2.9,4.2,8.7,15.5,21.5,23.8,21,0.2,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","History","117 - 120",7,16,27,73,112,238,571,1038,1632,2316,12,7,6049,0.3,0.4,1.2,1.9,3.9,9.4,17.2,27,38.3,0.1,0.2,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","Less than 80",0,0,1,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","80 - 89.5",0,1,1,0,1,0,0,0,0,0,1,0,4,25,25,0,25,0,0,0,0,0,0,25,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","90 - 95.5",0,2,1,5,1,1,1,0,0,0,1,0,12,16.7,8.3,41.7,8.3,8.3,8.3,0,0,0,0,8.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","96 - 99.5",5,3,6,8,6,1,2,1,2,0,0,0,34,8.8,17.6,23.5,17.6,2.9,5.9,2.9,5.9,0,14.7,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","100 - 102",4,6,13,7,12,5,8,3,1,0,2,0,61,9.8,21.3,11.5,19.7,8.2,13.1,4.9,1.6,0,6.6,3.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","102.5 - 104.5",14,7,16,12,19,17,19,13,0,3,0,0,120,5.8,13.3,10,15.8,14.2,15.8,10.8,0,2.5,11.7,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","105 - 107",8,17,19,27,34,40,32,24,26,9,4,0,240,7.1,7.9,11.3,14.2,16.7,13.3,10,10.8,3.8,3.3,1.7,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","107.5 - 109.5",9,11,22,48,57,55,73,62,48,30,1,5,421,2.6,5.2,11.4,13.5,13.1,17.3,14.7,11.4,7.1,2.1,0.2,1.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","110 - 113",9,13,24,50,74,92,115,177,167,130,3,10,864,1.5,2.8,5.8,8.6,10.6,13.3,20.5,19.3,15,1,0.3,1.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","113.5 - 116.5",2,3,18,21,39,60,108,161,264,339,1,15,1031,0.3,1.7,2,3.8,5.8,10.5,15.6,25.6,32.9,0.2,0.1,1.5
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Latin","117 - 120",0,0,1,1,8,18,29,55,107,299,1,17,536,0,0.2,0.2,1.5,3.4,5.4,10.3,20,55.8,0,0.2,3.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","Less than 80",1135,1483,799,481,277,106,50,21,17,3,161,1,4534,32.7,17.6,10.6,6.1,2.3,1.1,0.5,0.4,0.1,25,3.6,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","80 - 89.5",3058,7190,4612,1900,808,206,47,18,9,2,576,0,18426,39,25,10.3,4.4,1.1,0.3,0.1,0,0,16.6,3.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","90 - 95.5",1728,8271,11475,9348,5482,1628,298,110,44,9,791,0,39184,21.1,29.3,23.9,14,4.2,0.8,0.3,0.1,0,4.4,2,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","96 - 99.5",959,4710,10837,15296,15126,6470,1433,491,145,16,736,2,56221,8.4,19.3,27.2,26.9,11.5,2.5,0.9,0.3,0,1.7,1.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","100 - 102",527,2398,6454,12858,19108,11439,3335,1260,410,66,572,1,58428,4.1,11,22,32.7,19.6,5.7,2.2,0.7,0.1,0.9,1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","102.5 - 104.5",455,1853,5167,12284,24652,19715,7741,3342,1207,180,623,3,77222,2.4,6.7,15.9,31.9,25.5,10,4.3,1.6,0.2,0.6,0.8,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","105 - 107",325,1134,3201,8550,23228,26251,13877,7470,3136,590,481,7,88250,1.3,3.6,9.7,26.3,29.7,15.7,8.5,3.6,0.7,0.4,0.5,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","107.5 - 109.5",162,447,1326,3951,14255,21422,16913,11652,7025,1733,344,7,79237,0.6,1.7,5,18,27,21.3,14.7,8.9,2.2,0.2,0.4,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","110 - 113",88,185,516,1633,7425,15425,18049,17025,14670,5884,238,14,81152,0.2,0.6,2,9.1,19,22.2,21,18.1,7.3,0.1,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","113.5 - 116.5",15,26,49,215,1271,3648,6267,8912,11768,8442,82,11,40706,0.1,0.1,0.5,3.1,9,15.4,21.9,28.9,20.7,0,0.2,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Mathematics","117 - 120",2,2,4,20,121,371,814,1637,3376,4933,12,4,11296,0,0,0.2,1.1,3.3,7.2,14.5,29.9,43.7,0,0.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","Less than 80",7,27,37,28,17,4,7,1,0,0,2,0,130,20.8,28.5,21.5,13.1,3.1,5.4,0.8,0,0,5.4,1.5,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","80 - 89.5",43,92,209,155,50,21,6,2,1,1,9,0,589,15.6,35.5,26.3,8.5,3.6,1,0.3,0.2,0.2,7.3,1.5,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","90 - 95.5",50,174,388,586,261,138,62,25,1,0,11,0,1696,10.3,22.9,34.6,15.4,8.1,3.7,1.5,0.1,0,2.9,0.6,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","96 - 99.5",75,185,405,815,591,425,216,57,18,3,9,0,2799,6.6,14.5,29.1,21.1,15.2,7.7,2,0.6,0.1,2.7,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","100 - 102",45,118,348,721,631,563,372,115,54,7,14,0,2988,3.9,11.6,24.1,21.1,18.8,12.4,3.8,1.8,0.2,1.5,0.5,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","102.5 - 104.5",56,114,293,732,767,825,649,266,112,25,16,0,3855,3,7.6,19,19.9,21.4,16.8,6.9,2.9,0.6,1.5,0.4,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","105 - 107",41,117,240,609,738,937,902,441,214,83,8,0,4330,2.7,5.5,14.1,17,21.6,20.8,10.2,4.9,1.9,0.9,0.2,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","107.5 - 109.5",26,48,117,346,495,729,838,509,337,138,9,0,3592,1.3,3.3,9.6,13.8,20.3,23.3,14.2,9.4,3.8,0.7,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","110 - 113",13,33,60,206,322,535,883,650,496,295,10,4,3507,0.9,1.7,5.9,9.2,15.3,25.2,18.5,14.1,8.4,0.4,0.3,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","113.5 - 116.5",1,4,11,37,75,176,271,248,263,250,1,4,1341,0.3,0.8,2.8,5.6,13.1,20.2,18.5,19.6,18.6,0.1,0.1,0.3
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Media/Film/TV","117 - 120",0,0,1,10,8,22,48,56,72,90,0,0,307,0,0.3,3.3,2.6,7.2,15.6,18.2,23.5,29.3,0,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","Less than 80",13,18,14,22,6,4,4,1,1,1,2,0,86,20.9,16.3,25.6,7,4.7,4.7,1.2,1.2,1.2,15.1,2.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","80 - 89.5",40,60,129,94,36,13,5,2,0,0,3,0,382,15.7,33.8,24.6,9.4,3.4,1.3,0.5,0,0,10.5,0.8,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","90 - 95.5",75,95,223,300,103,78,48,15,1,1,11,0,950,10,23.5,31.6,10.8,8.2,5.1,1.6,0.1,0.1,7.9,1.2,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","96 - 99.5",53,99,270,459,270,209,116,36,15,5,10,0,1542,6.4,17.5,29.8,17.5,13.6,7.5,2.3,1,0.3,3.4,0.6,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","100 - 102",71,81,246,474,320,284,192,76,31,7,12,0,1794,4.5,13.7,26.4,17.8,15.8,10.7,4.2,1.7,0.4,4,0.7,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","102.5 - 104.5",46,93,269,598,476,470,386,188,87,28,9,0,2650,3.5,10.2,22.6,18,17.7,14.6,7.1,3.3,1.1,1.7,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","105 - 107",53,80,257,641,568,687,637,321,151,65,12,1,3473,2.3,7.4,18.5,16.4,19.8,18.3,9.2,4.3,1.9,1.5,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","107.5 - 109.5",29,43,174,496,519,659,870,511,319,137,7,4,3768,1.1,4.6,13.2,13.8,17.5,23.1,13.6,8.5,3.6,0.8,0.2,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","110 - 113",10,33,107,361,478,754,1101,871,683,412,4,8,4822,0.7,2.2,7.5,9.9,15.6,22.8,18.1,14.2,8.5,0.2,0.1,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","113.5 - 116.5",6,5,26,97,170,338,615,678,663,605,0,5,3208,0.2,0.8,3,5.3,10.5,19.2,21.1,20.7,18.9,0.2,0,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Music","117 - 120",3,1,2,19,41,64,162,209,302,410,1,7,1221,0.1,0.2,1.6,3.4,5.2,13.3,17.1,24.7,33.6,0.2,0.1,0.6
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","Less than 80",10,3,9,16,26,39,26,35,52,57,5,2,280,1.1,3.2,5.7,9.3,13.9,9.3,12.5,18.6,20.4,3.6,1.8,0.7
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","80 - 89.5",39,20,30,53,60,127,61,79,83,46,7,5,610,3.3,4.9,8.7,9.8,20.8,10,13,13.6,7.5,6.4,1.1,0.8
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","90 - 95.5",66,28,58,88,99,203,157,204,197,158,17,18,1293,2.2,4.5,6.8,7.7,15.7,12.1,15.8,15.2,12.2,5.1,1.3,1.4
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","96 - 99.5",69,34,60,108,125,272,184,280,363,281,25,47,1848,1.8,3.2,5.8,6.8,14.7,10,15.2,19.6,15.2,3.7,1.4,2.5
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","100 - 102",63,40,55,119,125,276,199,262,390,359,18,87,1993,2,2.8,6,6.3,13.8,10,13.1,19.6,18,3.2,0.9,4.4
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","102.5 - 104.5",82,29,69,143,182,334,226,396,560,585,16,103,2725,1.1,2.5,5.2,6.7,12.3,8.3,14.5,20.6,21.5,3,0.6,3.8
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","105 - 107",74,35,71,141,196,350,255,422,629,804,19,139,3135,1.1,2.3,4.5,6.3,11.2,8.1,13.5,20.1,25.6,2.4,0.6,4.4
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","107.5 - 109.5",44,17,53,130,161,325,256,383,557,848,14,190,2978,0.6,1.8,4.4,5.4,10.9,8.6,12.9,18.7,28.5,1.5,0.5,6.4
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","110 - 113",37,16,42,101,146,320,261,473,652,1185,18,232,3483,0.5,1.2,2.9,4.2,9.2,7.5,13.6,18.7,34,1.1,0.5,6.7
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","113.5 - 116.5",17,7,12,41,56,133,152,278,416,730,6,172,2020,0.3,0.6,2,2.8,6.6,7.5,13.8,20.6,36.1,0.8,0.3,8.5
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Modern Languages","117 - 120",3,0,1,3,11,22,40,88,136,331,2,63,700,0,0.1,0.4,1.6,3.1,5.7,12.6,19.4,47.3,0.4,0.3,9
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","Less than 80",0,1,3,1,0,0,0,0,0,0,0,0,5,20,60,20,0,0,0,0,0,0,0,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","80 - 89.5",1,6,3,2,0,1,0,0,0,0,1,0,14,42.9,21.4,14.3,0,7.1,0,0,0,0,7.1,7.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","90 - 95.5",4,9,10,12,8,4,2,0,1,0,0,0,50,18,20,24,16,8,4,0,2,0,8,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","96 - 99.5",8,12,12,8,14,8,6,1,0,0,0,0,69,17.4,17.4,11.6,20.3,11.6,8.7,1.4,0,0,11.6,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","100 - 102",5,13,9,16,14,11,8,2,0,0,0,0,78,16.7,11.5,20.5,17.9,14.1,10.3,2.6,0,0,6.4,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","102.5 - 104.5",4,8,16,19,27,22,16,9,2,1,0,0,124,6.5,12.9,15.3,21.8,17.7,12.9,7.3,1.6,0.8,3.2,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","105 - 107",7,11,19,22,20,33,27,12,12,2,3,0,168,6.5,11.3,13.1,11.9,19.6,16.1,7.1,7.1,1.2,4.2,1.8,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","107.5 - 109.5",0,8,16,33,34,46,36,38,20,7,0,0,238,3.4,6.7,13.9,14.3,19.3,15.1,16,8.4,2.9,0,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","110 - 113",3,5,7,23,37,46,66,64,56,55,3,0,365,1.4,1.9,6.3,10.1,12.6,18.1,17.5,15.3,15.1,0.8,0.8,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","113.5 - 116.5",1,1,2,13,21,30,46,48,68,82,1,2,315,0.3,0.6,4.1,6.7,9.5,14.6,15.2,21.6,26,0.3,0.3,0.6
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Other Sciences","117 - 120",0,0,0,3,4,8,17,20,45,50,1,0,148,0,0,2,2.7,5.4,11.5,13.5,30.4,33.8,0,0.7,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","Less than 80",13,40,46,31,5,2,1,0,0,0,1,0,139,28.8,33.1,22.3,3.6,1.4,0.7,0,0,0,9.4,0.7,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","80 - 89.5",29,172,299,159,35,17,4,0,1,0,2,0,718,24,41.6,22.1,4.9,2.4,0.6,0,0.1,0,4,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","90 - 95.5",38,320,831,887,267,126,47,9,4,0,6,0,2535,12.6,32.8,35,10.5,5,1.9,0.4,0.2,0,1.5,0.2,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","96 - 99.5",47,282,964,1854,929,553,272,69,22,5,13,0,5010,5.6,19.2,37,18.5,11,5.4,1.4,0.4,0.1,0.9,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","100 - 102",24,179,809,2009,1291,1028,583,169,63,19,9,2,6185,2.9,13.1,32.5,20.9,16.6,9.4,2.7,1,0.3,0.4,0.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","102.5 - 104.5",38,177,752,2270,1854,1806,1231,427,160,55,10,3,8783,2,8.6,25.8,21.1,20.6,14,4.9,1.8,0.6,0.4,0.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","105 - 107",23,131,614,2125,2172,2425,2153,963,443,120,12,1,11182,1.2,5.5,19,19.4,21.7,19.3,8.6,4,1.1,0.2,0.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","107.5 - 109.5",18,56,295,1390,1576,2263,2439,1423,754,316,3,0,10533,0.5,2.8,13.2,15,21.5,23.2,13.5,7.2,3,0.2,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","110 - 113",8,27,141,776,1141,2052,2756,2059,1365,692,3,0,11020,0.2,1.3,7,10.4,18.6,25,18.7,12.4,6.3,0.1,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","113.5 - 116.5",2,5,24,178,327,694,1325,1199,1101,759,0,3,5617,0.1,0.4,3.2,5.8,12.4,23.6,21.3,19.6,13.5,0,0,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physical Education","117 - 120",0,0,8,22,23,98,258,295,380,396,0,0,1480,0,0.5,1.5,1.6,6.6,17.4,19.9,25.7,26.8,0,0,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","Less than 80",10,26,50,30,11,17,13,6,4,1,5,0,173,15,28.9,17.3,6.4,9.8,7.5,3.5,2.3,0.6,5.8,2.9,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","80 - 89.5",39,159,270,141,25,16,5,3,3,0,30,11,702,22.6,38.5,20.1,3.6,2.3,0.7,0.4,0.4,0,5.6,4.3,1.6
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","90 - 95.5",74,147,501,606,172,116,49,23,11,9,28,13,1749,8.4,28.6,34.6,9.8,6.6,2.8,1.3,0.6,0.5,4.2,1.6,0.7
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","96 - 99.5",126,116,514,1363,705,572,210,91,41,7,45,24,3814,3,13.5,35.7,18.5,15,5.5,2.4,1.1,0.2,3.3,1.2,0.6
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","100 - 102",165,74,353,1555,1310,1199,639,238,124,51,42,10,5760,1.3,6.1,27,22.7,20.8,11.1,4.1,2.2,0.9,2.9,0.7,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","102.5 - 104.5",268,79,320,2094,2491,2797,1794,803,402,142,55,1,11246,0.7,2.8,18.6,22.2,24.9,16,7.1,3.6,1.3,2.4,0.5,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","105 - 107",335,63,252,2086,3681,5362,4339,2247,1213,453,69,0,20100,0.3,1.3,10.4,18.3,26.7,21.6,11.2,6,2.3,1.7,0.3,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","107.5 - 109.5",287,28,117,1377,3511,6295,7007,4408,2972,1346,59,2,27409,0.1,0.4,5,12.8,23,25.6,16.1,10.8,4.9,1,0.2,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","110 - 113",216,20,75,817,2726,6774,9847,8264,7247,4723,51,0,40760,0,0.2,2,6.7,16.6,24.2,20.3,17.8,11.6,0.5,0.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","113.5 - 116.5",44,5,7,144,707,2368,4905,5483,6486,7108,31,1,27289,0,0,0.5,2.6,8.7,18,20.1,23.8,26,0.2,0.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Physics","117 - 120",3,0,1,23,63,320,825,1257,2132,4254,9,0,8887,0,0,0.3,0.7,3.6,9.3,14.1,24,47.9,0,0.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","Less than 80",122,263,273,190,76,45,37,16,5,2,25,0,1054,25,25.9,18,7.2,4.3,3.5,1.5,0.5,0.2,11.6,2.4,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","80 - 89.5",486,1162,1306,927,281,165,82,34,5,3,118,1,4570,25.4,28.6,20.3,6.1,3.6,1.8,0.7,0.1,0.1,10.6,2.6,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","90 - 95.5",566,1681,2728,3052,1422,1018,571,175,78,20,182,1,11494,14.6,23.7,26.6,12.4,8.9,5,1.5,0.7,0.2,4.9,1.6,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","96 - 99.5",531,1620,3132,4507,2743,2615,1712,702,288,72,195,2,18119,8.9,17.3,24.9,15.1,14.4,9.4,3.9,1.6,0.4,2.9,1.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","100 - 102",389,1201,2434,4292,3225,3347,2696,1188,641,167,179,9,19768,6.1,12.3,21.7,16.3,16.9,13.6,6,3.2,0.8,2,0.9,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","102.5 - 104.5",351,1107,2291,4989,4043,4890,4697,2431,1365,505,197,13,26879,4.1,8.5,18.6,15,18.2,17.5,9,5.1,1.9,1.3,0.7,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","105 - 107",283,909,2033,4487,4253,5743,6627,3936,2694,1083,149,34,32231,2.8,6.3,13.9,13.2,17.8,20.6,12.2,8.4,3.4,0.9,0.5,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","107.5 - 109.5",125,482,1228,2885,3198,4837,6545,4872,3729,2016,132,30,30079,1.6,4.1,9.6,10.6,16.1,21.8,16.2,12.4,6.7,0.4,0.4,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","110 - 113",82,293,653,1744,2175,3990,6620,6055,6050,4373,84,24,32143,0.9,2,5.4,6.8,12.4,20.6,18.8,18.8,13.6,0.3,0.3,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","113.5 - 116.5",18,45,143,451,622,1316,2749,3276,4043,4135,37,31,16866,0.3,0.8,2.7,3.7,7.8,16.3,19.4,24,24.5,0.1,0.2,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Religious Studies","117 - 120",1,5,15,59,80,187,503,762,1200,1866,7,13,4698,0.1,0.3,1.3,1.7,4,10.7,16.2,25.5,39.7,0,0.1,0.3
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","Less than 80",25,50,45,34,13,13,4,2,1,1,8,0,196,25.5,23,17.3,6.6,6.6,2,1,0.5,0.5,12.8,4.1,0
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","80 - 89.5",137,292,248,159,63,27,11,3,2,0,45,3,990,29.5,25.1,16.1,6.4,2.7,1.1,0.3,0.2,0,13.8,4.5,0.3
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","90 - 95.5",197,600,778,733,385,219,91,20,5,1,72,4,3105,19.3,25.1,23.6,12.4,7.1,2.9,0.6,0.2,0,6.3,2.3,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","96 - 99.5",189,661,1152,1298,907,695,339,96,30,7,88,4,5466,12.1,21.1,23.7,16.6,12.7,6.2,1.8,0.5,0.1,3.5,1.6,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","100 - 102",131,515,1003,1516,1176,1019,631,202,81,11,74,11,6370,8.1,15.7,23.8,18.5,16,9.9,3.2,1.3,0.2,2.1,1.2,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","102.5 - 104.5",150,525,1018,1876,1661,1596,1308,497,216,60,72,15,8994,5.8,11.3,20.9,18.5,17.7,14.5,5.5,2.4,0.7,1.7,0.8,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","105 - 107",104,403,849,1709,1903,2204,1954,945,478,121,79,16,10765,3.7,7.9,15.9,17.7,20.5,18.2,8.8,4.4,1.1,1,0.7,0.1
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","107.5 - 109.5",56,221,539,1163,1434,1980,2184,1298,860,290,49,19,10093,2.2,5.3,11.5,14.2,19.6,21.6,12.9,8.5,2.9,0.6,0.5,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","110 - 113",29,90,285,680,996,1645,2293,1769,1421,731,40,25,10004,0.9,2.8,6.8,10,16.4,22.9,17.7,14.2,7.3,0.3,0.4,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","113.5 - 116.5",10,19,52,143,259,518,914,949,976,710,9,9,4568,0.4,1.1,3.1,5.7,11.3,20,20.8,21.4,15.5,0.2,0.2,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Social Studies","117 - 120",0,3,2,12,26,59,147,195,272,303,4,2,1025,0.3,0.2,1.2,2.5,5.8,14.3,19,26.5,29.6,0,0.4,0.2
202223,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Spanish","Less than 80",11,47,38,53,22,37,15,24,28,27,2,1,305,15.4,12.5,17.4,7.2,12.1,4.9,7.9,9.2,8.9,3.6,0.7,0.3
