time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_type,characteristic_value,subjects,KS2_Prior,num_U,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_X,All_Grades,perc_U,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Physics,113.5 - 116.5,3,2,4,24,137,609,1738,3315,4938,6718,4,17492,0,0,0,0.1,0.8,3.5,9.9,19,28.2,38.4
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Physics,117 - 120,1,0,0,0,8,46,179,460,1092,2870,0,4656,0,0,0,0,0.2,1,3.8,9.9,23.5,61.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,Less than 80,0,1,3,4,1,2,0,1,0,2,0,14,0,7.1,21.4,28.6,7.1,14.3,0,7.1,0,14.3
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,80 - 89.5,9,29,23,22,12,3,1,0,0,0,2,101,9.1,29.3,23.2,22.2,12.1,3,1,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,90 - 95.5,18,92,147,146,122,53,28,10,6,2,3,627,2.9,14.7,23.6,23.4,19.6,8.5,4.5,1.6,1,0.3
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,96 - 99.5,18,69,170,267,296,234,135,89,28,12,7,1325,1.4,5.2,12.9,20.3,22.5,17.8,10.2,6.8,2.1,0.9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,100 - 102,14,36,123,273,316,284,259,154,85,30,3,1577,0.9,2.3,7.8,17.3,20.1,18,16.5,9.8,5.4,1.9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,102.5 - 104.5,20,34,111,242,358,368,366,259,140,73,5,1976,1,1.7,5.6,12.3,18.2,18.7,18.6,13.1,7.1,3.7
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,105 - 107,5,19,74,153,297,383,432,367,268,145,4,2147,0.2,0.9,3.5,7.1,13.9,17.9,20.2,17.1,12.5,6.8
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,107.5 - 109.5,3,12,21,93,208,252,389,378,328,256,3,1943,0.2,0.6,1.1,4.8,10.7,13,20.1,19.5,16.9,13.2
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,110 - 113,5,0,12,45,88,162,280,346,390,392,3,1723,0.3,0,0.7,2.6,5.1,9.4,16.3,20.1,22.7,22.8
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,113.5 - 116.5,1,0,2,5,20,35,76,117,193,295,2,746,0.1,0,0.3,0.7,2.7,4.7,10.2,15.7,25.9,39.7
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Psychology,117 - 120,0,0,1,1,2,3,13,28,41,102,0,191,0,0,0.5,0.5,1,1.6,6.8,14.7,21.5,53.4
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,Less than 80,22,76,86,89,67,51,31,19,14,8,2,465,4.8,16.4,18.6,19.2,14.5,11,6.7,4.1,3,1.7
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,80 - 89.5,96,433,648,753,440,228,108,38,22,10,15,2791,3.5,15.6,23.3,27.1,15.9,8.2,3.9,1.4,0.8,0.4
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,90 - 95.5,290,1011,2002,3081,2982,2021,1154,519,234,59,48,13401,2.2,7.6,15,23.1,22.3,15.1,8.6,3.9,1.8,0.4
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,96 - 99.5,333,955,2154,4053,5251,4617,3433,1871,920,345,55,23987,1.4,4,9,16.9,21.9,19.3,14.3,7.8,3.8,1.4
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,100 - 102,215,632,1396,2909,4376,4867,4379,2808,1512,666,39,23799,0.9,2.7,5.9,12.2,18.4,20.5,18.4,11.8,6.4,2.8
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,102.5 - 104.5,162,454,1103,2536,4093,5353,5764,4290,2810,1481,40,28086,0.6,1.6,3.9,9,14.6,19.1,20.6,15.3,10,5.3
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,105 - 107,125,281,615,1642,3040,4512,5627,5025,3879,2316,25,27087,0.5,1,2.3,6.1,11.2,16.7,20.8,18.6,14.3,8.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,107.5 - 109.5,52,121,302,857,1663,2957,4509,4916,4402,3230,14,23023,0.2,0.5,1.3,3.7,7.2,12.9,19.6,21.4,19.1,14
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,110 - 113,31,40,157,408,864,1778,3299,4667,5249,5097,16,21606,0.1,0.2,0.7,1.9,4,8.2,15.3,21.6,24.3,23.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,113.5 - 116.5,8,10,30,80,169,412,983,1676,2772,3937,5,10082,0.1,0.1,0.3,0.8,1.7,4.1,9.8,16.6,27.5,39.1
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Religious Studies,117 - 120,1,1,4,9,22,64,119,271,556,1363,1,2411,0,0,0.2,0.4,0.9,2.7,4.9,11.2,23.1,56.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,Less than 80,0,2,3,10,5,3,2,1,1,1,1,29,0,7.1,10.7,35.7,17.9,10.7,7.1,3.6,3.6,3.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,80 - 89.5,11,42,69,67,31,12,13,2,0,0,1,248,4.5,17,27.9,27.1,12.6,4.9,5.3,0.8,0,0
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,90 - 95.5,28,131,256,392,359,195,122,48,25,6,8,1570,1.8,8.4,16.4,25.1,23,12.5,7.8,3.1,1.6,0.4
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,96 - 99.5,33,103,323,588,710,553,411,193,101,38,6,3059,1.1,3.4,10.6,19.3,23.3,18.1,13.5,6.3,3.3,1.2
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,100 - 102,16,77,179,421,622,642,563,306,179,92,6,3103,0.5,2.5,5.8,13.6,20.1,20.7,18.2,9.9,5.8,3
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,102.5 - 104.5,17,42,166,296,585,702,715,515,302,161,11,3512,0.5,1.2,4.7,8.5,16.7,20.1,20.4,14.7,8.6,4.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,105 - 107,7,28,92,222,398,522,667,567,392,297,5,3197,0.2,0.9,2.9,7,12.5,16.4,20.9,17.8,12.3,9.3
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,107.5 - 109.5,8,16,28,101,170,347,498,510,446,374,2,2500,0.3,0.6,1.1,4,6.8,13.9,19.9,20.4,17.9,15
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,110 - 113,2,5,12,44,94,156,301,436,455,456,2,1963,0.1,0.3,0.6,2.2,4.8,8,15.3,22.2,23.2,23.3
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,113.5 - 116.5,0,1,4,8,16,39,87,122,182,291,4,754,0,0.1,0.5,1.1,2.1,5.2,11.6,16.3,24.3,38.8
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Sociology,117 - 120,0,0,1,0,1,2,11,22,27,80,0,144,0,0,0.7,0,0.7,1.4,7.6,15.3,18.8,55.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,Less than 80,5,9,15,34,20,26,19,22,19,35,2,206,2.5,4.4,7.4,16.7,9.8,12.7,9.3,10.8,9.3,17.2
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,80 - 89.5,24,83,144,166,111,62,23,31,40,43,10,737,3.3,11.4,19.8,22.8,15.3,8.5,3.2,4.3,5.5,5.9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,90 - 95.5,48,206,609,1058,922,605,143,149,154,159,15,4068,1.2,5.1,15,26.1,22.7,14.9,3.5,3.7,3.8,3.9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,96 - 99.5,78,262,861,1986,2291,1944,496,429,277,266,30,8920,0.9,2.9,9.7,22.3,25.8,21.9,5.6,4.8,3.1,3
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,100 - 102,67,206,666,1932,2700,2746,840,647,371,329,24,10528,0.6,2,6.3,18.4,25.7,26.1,8,6.2,3.5,3.1
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,102.5 - 104.5,66,182,627,1946,3050,3843,1670,1219,713,535,33,13884,0.5,1.3,4.5,14,22,27.7,12.1,8.8,5.1,3.9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,105 - 107,46,112,445,1400,2729,4074,2287,1955,1163,693,27,14931,0.3,0.8,3,9.4,18.3,27.3,15.3,13.1,7.8,4.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,107.5 - 109.5,30,57,229,778,1864,3165,2430,2566,1605,1040,20,13784,0.2,0.4,1.7,5.7,13.5,23,17.7,18.6,11.7,7.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,110 - 113,20,27,120,459,1111,2421,2328,3039,2548,1793,13,13879,0.1,0.2,0.9,3.3,8,17.5,16.8,21.9,18.4,12.9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,113.5 - 116.5,1,6,26,94,242,667,911,1485,1698,1703,5,6838,0,0.1,0.4,1.4,3.5,9.8,13.3,21.7,24.8,24.9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Spanish,117 - 120,1,1,3,9,24,76,123,285,441,682,0,1645,0.1,0.1,0.2,0.5,1.5,4.6,7.5,17.3,26.8,41.5
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,Less than 80,0,7,3,6,2,2,2,2,3,0,0,27,0,25.9,11.1,22.2,7.4,7.4,7.4,7.4,11.1,0
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,80 - 89.5,8,34,64,52,20,7,3,2,1,0,1,192,4.2,17.8,33.5,27.2,10.5,3.7,1.6,1,0.5,0
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,90 - 95.5,7,56,219,291,290,123,25,11,6,0,5,1033,0.7,5.4,21.3,28.3,28.2,12,2.4,1.1,0.6,0
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,96 - 99.5,11,46,172,446,548,350,118,63,20,2,7,1783,0.6,2.6,9.7,25.1,30.9,19.7,6.6,3.5,1.1,0.1
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,100 - 102,4,31,92,304,601,514,200,101,45,9,10,1911,0.2,1.6,4.8,16,31.6,27,10.5,5.3,2.4,0.5
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,102.5 - 104.5,9,20,66,215,657,717,434,249,94,31,10,2502,0.4,0.8,2.6,8.6,26.4,28.8,17.4,10,3.8,1.2
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,105 - 107,5,9,26,150,477,768,609,396,235,108,4,2787,0.2,0.3,0.9,5.4,17.1,27.6,21.9,14.2,8.4,3.9
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,107.5 - 109.5,3,5,13,63,268,553,617,558,325,169,9,2583,0.1,0.2,0.5,2.4,10.4,21.5,24,21.7,12.6,6.6
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,110 - 113,2,0,3,23,109,326,529,623,590,380,6,2591,0.1,0,0.1,0.9,4.2,12.6,20.5,24.1,22.8,14.7
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,113.5 - 116.5,0,0,0,3,11,78,149,277,373,377,1,1269,0,0,0,0.2,0.9,6.2,11.8,21.8,29.4,29.7
202021,Academic year,National,E92000001,England,Final,SEN,Non SEN Pupils,Statistics,117 - 120,0,1,0,0,2,4,19,37,66,163,0,292,0,0.3,0,0,0.7,1.4,6.5,12.7,22.6,55.8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Ancient Languages,80 - 89.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Ancient Languages,90 - 95.5,0,0,0,0,2,1,1,0,0,0,0,4,0,0,0,0,50,25,25,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Ancient Languages,96 - 99.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Ancient Languages,100 - 102,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Ancient Languages,105 - 107,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Ancient Languages,110 - 113,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,100,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,Less than 80,19,142,351,465,369,175,56,24,8,1,18,1628,1.2,8.8,21.8,28.9,22.9,10.9,3.5,1.5,0.5,0.1
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,80 - 89.5,55,181,567,1098,1117,672,224,66,29,9,25,4043,1.4,4.5,14.1,27.3,27.8,16.7,5.6,1.6,0.7,0.2
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,90 - 95.5,55,167,427,944,1305,892,492,172,71,36,33,4594,1.2,3.7,9.4,20.7,28.6,19.6,10.8,3.8,1.6,0.8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,96 - 99.5,33,96,246,515,816,723,454,200,112,48,22,3265,1,3,7.6,15.9,25.2,22.3,14,6.2,3.5,1.5
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,100 - 102,31,48,117,279,408,446,317,160,73,44,14,1937,1.6,2.5,6.1,14.5,21.2,23.2,16.5,8.3,3.8,2.3
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,102.5 - 104.5,12,43,86,192,329,358,315,180,77,49,12,1653,0.7,2.6,5.2,11.7,20,21.8,19.2,11,4.7,3
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,105 - 107,11,26,54,125,211,253,232,148,79,57,3,1199,0.9,2.2,4.5,10.5,17.6,21.2,19.4,12.4,6.6,4.8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,107.5 - 109.5,4,12,28,63,132,162,171,129,66,55,5,827,0.5,1.5,3.4,7.7,16.1,19.7,20.8,15.7,8,6.7
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,110 - 113,1,7,14,28,65,95,115,109,78,76,2,590,0.2,1.2,2.4,4.8,11.1,16.2,19.6,18.5,13.3,12.9
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,113.5 - 116.5,1,0,0,11,13,25,31,39,41,39,0,200,0.5,0,0,5.5,6.5,12.5,15.5,19.5,20.5,19.5
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Art & Design,117 - 120,0,0,1,0,0,1,4,7,7,8,0,28,0,0,3.6,0,0,3.6,14.3,25,25,28.6
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,Less than 80,17,92,82,54,28,11,1,2,4,0,6,297,5.8,31.6,28.2,18.6,9.6,3.8,0.3,0.7,1.4,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,80 - 89.5,22,149,223,142,48,25,5,2,2,0,15,633,3.6,24.1,36.1,23,7.8,4,0.8,0.3,0.3,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,90 - 95.5,18,105,181,226,171,100,25,21,9,3,19,878,2.1,12.2,21.1,26.3,19.9,11.6,2.9,2.4,1,0.3
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,96 - 99.5,15,46,95,194,206,174,76,62,27,13,17,925,1.7,5.1,10.5,21.4,22.7,19.2,8.4,6.8,3,1.4
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,100 - 102,11,19,47,100,154,194,151,87,52,15,6,836,1.3,2.3,5.7,12,18.6,23.4,18.2,10.5,6.3,1.8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,102.5 - 104.5,10,12,34,93,144,268,254,152,81,51,5,1104,0.9,1.1,3.1,8.5,13.1,24.4,23.1,13.8,7.4,4.6
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,105 - 107,4,5,25,45,143,250,304,227,155,68,3,1229,0.3,0.4,2,3.7,11.7,20.4,24.8,18.5,12.6,5.5
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,107.5 - 109.5,6,2,15,29,94,184,293,285,207,128,2,1245,0.5,0.2,1.2,2.3,7.6,14.8,23.6,22.9,16.7,10.3
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,110 - 113,3,2,5,18,72,136,257,307,310,269,3,1382,0.2,0.1,0.4,1.3,5.2,9.9,18.6,22.3,22.5,19.5
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,113.5 - 116.5,3,0,0,3,12,34,85,124,168,209,0,638,0.5,0,0,0.5,1.9,5.3,13.3,19.4,26.3,32.8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Biology,117 - 120,0,0,0,0,3,4,13,26,44,71,0,161,0,0,0,0,1.9,2.5,8.1,16.1,27.3,44.1
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,Less than 80,21,37,31,21,7,4,0,1,0,0,1,123,17.2,30.3,25.4,17.2,5.7,3.3,0,0.8,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,80 - 89.5,42,179,208,168,60,27,4,2,0,0,5,695,6.1,25.9,30.1,24.3,8.7,3.9,0.6,0.3,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,90 - 95.5,40,193,306,447,251,133,49,22,8,3,10,1462,2.8,13.3,21.1,30.8,17.3,9.2,3.4,1.5,0.6,0.2
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,96 - 99.5,39,79,185,318,305,199,101,51,19,8,6,1310,3,6.1,14.2,24.4,23.4,15.3,7.7,3.9,1.5,0.6
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,100 - 102,16,45,101,168,204,180,103,47,35,12,5,916,1.8,4.9,11.1,18.4,22.4,19.8,11.3,5.2,3.8,1.3
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,102.5 - 104.5,7,27,57,144,161,154,137,59,28,19,5,798,0.9,3.4,7.2,18.2,20.3,19.4,17.3,7.4,3.5,2.4
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,105 - 107,10,20,36,80,109,118,117,79,55,24,7,655,1.5,3.1,5.6,12.3,16.8,18.2,18.1,12.2,8.5,3.7
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,107.5 - 109.5,6,9,19,38,57,70,104,67,56,37,1,464,1.3,1.9,4.1,8.2,12.3,15.1,22.5,14.5,12.1,8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,110 - 113,4,2,3,17,27,38,58,70,62,49,1,331,1.2,0.6,0.9,5.2,8.2,11.5,17.6,21.2,18.8,14.8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,113.5 - 116.5,0,0,2,5,4,12,13,26,26,35,0,123,0,0,1.6,4.1,3.3,9.8,10.6,21.1,21.1,28.5
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Business Studies,117 - 120,0,0,0,0,0,0,2,5,8,7,0,22,0,0,0,0,0,0,9.1,22.7,36.4,31.8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,Less than 80,12,40,33,18,8,5,1,1,4,1,2,125,9.8,32.5,26.8,14.6,6.5,4.1,0.8,0.8,3.3,0.8
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,80 - 89.5,16,97,133,64,36,11,6,3,1,0,5,372,4.4,26.4,36.2,17.4,9.8,3,1.6,0.8,0.3,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,90 - 95.5,12,75,145,166,135,67,28,13,7,3,9,660,1.8,11.5,22.3,25.5,20.7,10.3,4.3,2,1.1,0.5
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,96 - 99.5,6,42,85,137,173,119,91,47,23,19,12,754,0.8,5.7,11.5,18.5,23.3,16,12.3,6.3,3.1,2.6
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,100 - 102,6,17,41,100,137,172,132,92,39,16,3,755,0.8,2.3,5.5,13.3,18.2,22.9,17.6,12.2,5.2,2.1
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,102.5 - 104.5,7,13,29,88,163,256,223,134,76,40,6,1035,0.7,1.3,2.8,8.6,15.8,24.9,21.7,13,7.4,3.9
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,105 - 107,5,9,17,54,169,236,285,205,126,76,7,1189,0.4,0.8,1.4,4.6,14.3,20,24.1,17.3,10.7,6.4
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,107.5 - 109.5,4,6,12,41,108,195,264,264,215,102,6,1217,0.3,0.5,1,3.4,8.9,16.1,21.8,21.8,17.8,8.4
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,110 - 113,1,1,7,24,85,150,247,305,288,251,2,1361,0.1,0.1,0.5,1.8,6.3,11,18.2,22.4,21.2,18.5
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,113.5 - 116.5,2,0,0,3,15,48,85,124,144,208,2,631,0.3,0,0,0.5,2.4,7.6,13.5,19.7,22.9,33.1
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Chemistry,117 - 120,0,0,0,0,2,3,17,22,42,70,1,157,0,0,0,0,1.3,1.9,10.9,14.1,26.9,44.9
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,Less than 80,7,39,35,28,10,4,2,0,0,0,1,126,5.6,31.2,28,22.4,8,3.2,1.6,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,80 - 89.5,22,90,135,95,64,20,6,0,0,0,5,437,5.1,20.8,31.3,22,14.8,4.6,1.4,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,90 - 95.5,20,67,107,164,134,57,30,6,4,0,9,598,3.4,11.4,18.2,27.8,22.8,9.7,5.1,1,0.7,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,96 - 99.5,13,39,76,93,102,79,34,20,6,1,4,467,2.8,8.4,16.4,20.1,22,17.1,7.3,4.3,1.3,0.2
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,100 - 102,9,21,29,42,64,45,30,16,8,7,3,274,3.3,7.7,10.7,15.5,23.6,16.6,11.1,5.9,3,2.6
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,102.5 - 104.5,8,9,18,28,46,46,39,19,15,1,4,233,3.5,3.9,7.9,12.2,20.1,20.1,17,8.3,6.6,0.4
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,105 - 107,3,8,8,15,29,26,31,17,17,5,3,162,1.9,5,5,9.4,18.2,16.4,19.5,10.7,10.7,3.1
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,107.5 - 109.5,2,6,3,7,11,13,21,18,12,5,0,98,2,6.1,3.1,7.1,11.2,13.3,21.4,18.4,12.2,5.1
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,110 - 113,1,2,5,4,6,12,13,22,12,8,1,86,1.2,2.4,5.9,4.7,7.1,14.1,15.3,25.9,14.1,9.4
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,113.5 - 116.5,0,0,2,1,0,1,2,4,11,9,0,30,0,0,6.7,3.3,0,3.3,6.7,13.3,36.7,30
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Citizenship Studies,117 - 120,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,100
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,Less than 80,1,0,1,0,1,0,0,1,0,0,0,4,25,0,25,0,25,0,0,25,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,80 - 89.5,0,1,0,1,1,2,0,0,0,0,0,5,0,20,0,20,20,40,0,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,90 - 95.5,1,1,2,7,2,2,2,0,0,0,0,17,5.9,5.9,11.8,41.2,11.8,11.8,11.8,0,0,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,96 - 99.5,0,1,1,4,6,5,4,0,4,0,0,25,0,4,4,16,24,20,16,0,16,0
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,100 - 102,0,0,1,5,3,8,3,1,2,1,1,25,0,0,4.2,20.8,12.5,33.3,12.5,4.2,8.3,4.2
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,102.5 - 104.5,0,0,1,3,5,3,4,4,4,1,0,25,0,0,4,12,20,12,16,16,16,4
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,105 - 107,1,1,2,2,6,5,2,4,5,2,0,30,3.3,3.3,6.7,6.7,20,16.7,6.7,13.3,16.7,6.7
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,107.5 - 109.5,0,1,1,6,6,5,7,8,5,6,0,45,0,2.2,2.2,13.3,13.3,11.1,15.6,17.8,11.1,13.3
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,110 - 113,0,2,0,2,3,7,13,11,14,14,0,66,0,3,0,3,4.5,10.6,19.7,16.7,21.2,21.2
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,113.5 - 116.5,0,0,0,1,2,2,1,8,7,31,0,52,0,0,0,1.9,3.8,3.8,1.9,15.4,13.5,59.6
202021,Academic year,National,E92000001,England,Final,SEN,SEN Pupils,Classical Studies,117 - 120,0,0,0,0,0,1,2,4,3,13,0,23,0,0,0,0,0,4.3,8.7,17.4,13,56.5
