time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type_group,breakdown_topic,breakdown,ks2_scaled_score_group,subject,qualification_type,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_u,num_x,num_covid_impacted,all_grades,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9,perc_u,perc_x,perc_covid_impacted
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,105 - 107,Business,GCSE,457,1387,3592,3609,4039,3451,1406,733,219,88,93,1,19075,2.4,7.3,18.8,18.9,21.2,18.1,7.4,3.8,1.1,0.5,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,107.5 - 109.5,Business,GCSE,208,648,2164,2653,3759,4205,2119,1255,503,37,52,0,17603,1.2,3.7,12.3,15.1,21.4,23.9,12,7.1,2.9,0.2,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,110 - 113,Business,GCSE,93,313,1163,1770,3078,4398,3085,2246,1231,23,44,0,17444,0.5,1.8,6.7,10.1,17.6,25.2,17.7,12.9,7.1,0.1,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,113.5 - 116.5,Business,GCSE,19,47,225,400,1010,1915,1782,1811,1342,3,7,0,8561,0.2,0.5,2.6,4.7,11.8,22.4,20.8,21.2,15.7,0,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,117 - 120,Business,GCSE,2,2,26,40,123,319,421,546,681,3,2,0,2165,0.1,0.1,1.2,1.8,5.7,14.7,19.4,25.2,31.5,0.1,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Total,Total,No scaled score,Business,GCSE,524,758,1099,898,1030,1078,682,538,327,196,45,0,7175,7.3,10.6,15.3,12.5,14.4,15,9.5,7.5,4.6,2.7,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,Total,Chemistry,GCSE,774,1334,2457,3404,4183,3712,2801,2232,1426,326,194,0,22843,3.4,5.8,10.8,14.9,18.3,16.3,12.3,9.8,6.2,1.4,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,Less than 80,Chemistry,GCSE,21,12,10,11,5,6,3,5,1,12,1,0,87,24.1,13.8,11.5,12.6,5.7,6.9,3.4,5.7,1.1,13.8,1.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,80 - 89.5,Chemistry,GCSE,131,85,32,17,9,7,1,1,0,27,26,0,336,39,25.3,9.5,5.1,2.7,2.1,0.3,0.3,0,8,7.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,90 - 95.5,Chemistry,GCSE,140,209,140,53,33,19,14,3,1,58,19,0,689,20.3,30.3,20.3,7.7,4.8,2.8,2,0.4,0.1,8.4,2.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,96 - 99.5,Chemistry,GCSE,123,230,282,186,116,55,21,14,5,35,31,0,1098,11.2,20.9,25.7,16.9,10.6,5,1.9,1.3,0.5,3.2,2.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,100 - 102,Chemistry,GCSE,86,213,335,283,234,118,48,30,6,39,18,0,1410,6.1,15.1,23.8,20.1,16.6,8.4,3.4,2.1,0.4,2.8,1.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,102.5 - 104.5,Chemistry,GCSE,83,210,451,557,498,293,135,61,25,32,20,0,2365,3.5,8.9,19.1,23.6,21.1,12.4,5.7,2.6,1.1,1.4,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,105 - 107,Chemistry,GCSE,60,162,503,713,813,507,316,185,65,26,26,0,3376,1.8,4.8,14.9,21.1,24.1,15,9.4,5.5,1.9,0.8,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,107.5 - 109.5,Chemistry,GCSE,27,87,340,727,967,806,493,357,157,29,14,0,4004,0.7,2.2,8.5,18.2,24.2,20.1,12.3,8.9,3.9,0.7,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,110 - 113,Chemistry,GCSE,29,35,202,534,941,1047,889,707,416,27,19,0,4846,0.6,0.7,4.2,11,19.4,21.6,18.3,14.6,8.6,0.6,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,113.5 - 116.5,Chemistry,GCSE,1,9,44,154,356,533,589,566,426,8,6,0,2692,0,0.3,1.6,5.7,13.2,19.8,21.9,21,15.8,0.3,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,117 - 120,Chemistry,GCSE,0,1,8,17,39,120,133,168,226,1,0,0,713,0,0.1,1.1,2.4,5.5,16.8,18.7,23.6,31.7,0.1,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged,No scaled score,Chemistry,GCSE,73,81,110,152,172,201,159,135,98,32,14,0,1227,5.9,6.6,9,12.4,14,16.4,13,11,8,2.6,1.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,Total,Chemistry,GCSE,873,2340,6747,14146,22443,25258,21970,20772,19316,451,188,0,134504,0.6,1.7,5,10.5,16.7,18.8,16.3,15.4,14.4,0.3,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,Less than 80,Chemistry,GCSE,25,15,16,5,8,3,11,9,2,0,1,0,95,26.3,15.8,16.8,5.3,8.4,3.2,11.6,9.5,2.1,0,1.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,80 - 89.5,Chemistry,GCSE,111,120,64,15,11,5,1,0,0,17,4,0,348,31.9,34.5,18.4,4.3,3.2,1.4,0.3,0,0,4.9,1.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,90 - 95.5,Chemistry,GCSE,148,306,288,143,77,41,21,10,5,29,11,0,1079,13.7,28.4,26.7,13.3,7.1,3.8,1.9,0.9,0.5,2.7,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,96 - 99.5,Chemistry,GCSE,146,444,762,594,369,178,75,51,22,44,14,0,2699,5.4,16.5,28.2,22,13.7,6.6,2.8,1.9,0.8,1.6,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,100 - 102,Chemistry,GCSE,108,361,873,1088,907,485,216,119,29,48,21,0,4255,2.5,8.5,20.5,25.6,21.3,11.4,5.1,2.8,0.7,1.1,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,102.5 - 104.5,Chemistry,GCSE,106,385,1301,2164,2220,1374,698,344,128,61,20,0,8801,1.2,4.4,14.8,24.6,25.2,15.6,7.9,3.9,1.5,0.7,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,105 - 107,Chemistry,GCSE,68,290,1363,3079,4146,3175,1893,1132,441,69,26,0,15682,0.4,1.8,8.7,19.6,26.4,20.2,12.1,7.2,2.8,0.4,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,107.5 - 109.5,Chemistry,GCSE,45,157,938,2910,5135,5287,3773,2619,1225,61,31,0,22181,0.2,0.7,4.2,13.1,23.2,23.8,17,11.8,5.5,0.3,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,110 - 113,Chemistry,GCSE,19,86,633,2646,5824,8093,7223,6236,4295,55,28,0,35138,0.1,0.2,1.8,7.5,16.6,23,20.6,17.7,12.2,0.2,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,113.5 - 116.5,Chemistry,GCSE,4,11,121,761,2327,4406,5400,6438,6804,28,11,0,26311,0,0,0.5,2.9,8.8,16.7,20.5,24.5,25.9,0.1,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,117 - 120,Chemistry,GCSE,0,2,14,79,330,824,1301,2168,4476,3,5,0,9202,0,0,0.2,0.9,3.6,9,14.1,23.6,48.6,0,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Disadvantage,Disadvantaged all other,No scaled score,Chemistry,GCSE,93,163,374,662,1089,1387,1358,1646,1889,36,16,0,8713,1.1,1.9,4.3,7.6,12.5,15.9,15.6,18.9,21.7,0.4,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,Total,Chemistry,GCSE,1382,3135,7723,14805,22048,23121,19242,17249,15080,628,335,0,124748,1.1,2.5,6.2,11.9,17.7,18.5,15.4,13.8,12.1,0.5,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,Less than 80,Chemistry,GCSE,31,14,19,6,6,0,1,0,1,6,1,0,85,36.5,16.5,22.4,7.1,7.1,0,1.2,0,1.2,7.1,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,80 - 89.5,Chemistry,GCSE,208,169,63,20,8,3,1,0,0,39,28,0,539,38.6,31.4,11.7,3.7,1.5,0.6,0.2,0,0,7.2,5.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,90 - 95.5,Chemistry,GCSE,261,437,320,127,58,21,13,2,1,75,27,0,1342,19.4,32.6,23.8,9.5,4.3,1.6,1,0.1,0.1,5.6,2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,96 - 99.5,Chemistry,GCSE,237,587,861,564,313,114,38,29,10,73,42,0,2868,8.3,20.5,30,19.7,10.9,4,1.3,1,0.3,2.5,1.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,100 - 102,Chemistry,GCSE,177,511,1038,1106,847,394,170,68,14,77,37,0,4439,4,11.5,23.4,24.9,19.1,8.9,3.8,1.5,0.3,1.7,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,102.5 - 104.5,Chemistry,GCSE,178,534,1483,2305,2173,1186,531,244,80,71,37,0,8822,2,6.1,16.8,26.1,24.6,13.4,6,2.8,0.9,0.8,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,105 - 107,Chemistry,GCSE,119,423,1645,3292,4133,2825,1602,856,288,83,48,0,15314,0.8,2.8,10.7,21.5,27,18.4,10.5,5.6,1.9,0.5,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,107.5 - 109.5,Chemistry,GCSE,66,228,1144,3198,5205,4913,3300,2155,911,77,40,0,21237,0.3,1.1,5.4,15.1,24.5,23.1,15.5,10.1,4.3,0.4,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,110 - 113,Chemistry,GCSE,46,114,766,2868,5892,7711,6596,5389,3457,71,41,0,32951,0.1,0.3,2.3,8.7,17.9,23.4,20,16.4,10.5,0.2,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,113.5 - 116.5,Chemistry,GCSE,4,18,147,816,2386,4276,4950,5632,5616,29,15,0,23889,0,0.1,0.6,3.4,10,17.9,20.7,23.6,23.5,0.1,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,117 - 120,Chemistry,GCSE,0,3,20,82,319,806,1216,1921,3659,4,4,0,8034,0,0,0.2,1,4,10,15.1,23.9,45.5,0,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,English,No scaled score,Chemistry,GCSE,55,97,217,421,708,872,824,953,1043,23,15,0,5228,1.1,1.9,4.2,8.1,13.5,16.7,15.8,18.2,20,0.4,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,Total,Chemistry,GCSE,259,525,1433,2677,4466,5733,5400,5647,5552,146,46,0,31884,0.8,1.6,4.5,8.4,14,18,16.9,17.7,17.4,0.5,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,Less than 80,Chemistry,GCSE,15,13,7,10,7,9,13,14,2,6,1,0,97,15.5,13.4,7.2,10.3,7.2,9.3,13.4,14.4,2.1,6.2,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,80 - 89.5,Chemistry,GCSE,33,35,32,12,12,9,1,1,0,5,2,0,142,23.2,24.6,22.5,8.5,8.5,6.3,0.7,0.7,0,3.5,1.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,90 - 95.5,Chemistry,GCSE,27,78,107,68,52,38,22,11,5,12,3,0,423,6.4,18.4,25.3,16.1,12.3,9,5.2,2.6,1.2,2.8,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,96 - 99.5,Chemistry,GCSE,32,86,180,211,170,118,56,34,17,6,3,0,913,3.5,9.4,19.7,23.1,18.6,12.9,6.1,3.7,1.9,0.7,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,100 - 102,Chemistry,GCSE,15,56,165,261,291,206,91,81,21,10,2,0,1199,1.3,4.7,13.8,21.8,24.3,17.2,7.6,6.8,1.8,0.8,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,102.5 - 104.5,Chemistry,GCSE,10,58,255,408,537,471,294,159,71,19,3,0,2285,0.4,2.5,11.2,17.9,23.5,20.6,12.9,7,3.1,0.8,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,105 - 107,Chemistry,GCSE,9,28,214,489,805,843,594,457,214,12,4,0,3669,0.2,0.8,5.8,13.3,21.9,23,16.2,12.5,5.8,0.3,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,107.5 - 109.5,Chemistry,GCSE,6,16,127,424,874,1167,946,811,465,13,5,0,4854,0.1,0.3,2.6,8.7,18,24,19.5,16.7,9.6,0.3,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,110 - 113,Chemistry,GCSE,2,7,68,299,846,1395,1484,1521,1226,11,5,0,6864,0,0.1,1,4.4,12.3,20.3,21.6,22.2,17.9,0.2,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,113.5 - 116.5,Chemistry,GCSE,1,2,18,96,291,643,1013,1342,1583,7,2,0,4998,0,0,0.4,1.9,5.8,12.9,20.3,26.9,31.7,0.1,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,117 - 120,Chemistry,GCSE,0,0,2,14,49,135,210,407,1030,0,1,0,1848,0,0,0.1,0.8,2.7,7.3,11.4,22,55.7,0,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,First language,Other than English,No scaled score,Chemistry,GCSE,109,146,258,385,532,699,676,809,918,45,15,0,4592,2.4,3.2,5.6,8.4,11.6,15.2,14.7,17.6,20,1,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,Total,Chemistry,GCSE,616,817,1213,1559,2079,1741,1317,1036,858,204,132,0,11572,5.3,7.1,10.5,13.5,18,15,11.4,9,7.4,1.8,1.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,Less than 80,Chemistry,GCSE,39,18,17,6,6,1,0,0,2,10,1,0,100,39,18,17,6,6,1,0,0,2,10,1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,80 - 89.5,Chemistry,GCSE,169,122,51,19,5,2,1,0,0,36,21,0,426,39.7,28.6,12,4.5,1.2,0.5,0.2,0,0,8.5,4.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,90 - 95.5,Chemistry,GCSE,140,193,137,57,29,12,8,3,2,41,17,0,639,21.9,30.2,21.4,8.9,4.5,1.9,1.3,0.5,0.3,6.4,2.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,96 - 99.5,Chemistry,GCSE,88,141,199,140,95,40,17,9,7,23,25,0,784,11.2,18,25.4,17.9,12.1,5.1,2.2,1.1,0.9,2.9,3.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,100 - 102,Chemistry,GCSE,55,102,150,143,132,78,35,18,3,23,11,0,750,7.3,13.6,20,19.1,17.6,10.4,4.7,2.4,0.4,3.1,1.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,102.5 - 104.5,Chemistry,GCSE,39,93,195,257,260,137,65,38,12,16,8,0,1120,3.5,8.3,17.4,22.9,23.2,12.2,5.8,3.4,1.1,1.4,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,105 - 107,Chemistry,GCSE,29,65,184,297,393,241,178,86,36,12,19,0,1540,1.9,4.2,11.9,19.3,25.5,15.6,11.6,5.6,2.3,0.8,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,107.5 - 109.5,Chemistry,GCSE,16,29,133,303,440,367,245,158,79,12,9,0,1791,0.9,1.6,7.4,16.9,24.6,20.5,13.7,8.8,4.4,0.7,0.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,110 - 113,Chemistry,GCSE,11,25,84,227,421,475,396,284,223,7,14,0,2167,0.5,1.2,3.9,10.5,19.4,21.9,18.3,13.1,10.3,0.3,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,113.5 - 116.5,Chemistry,GCSE,1,2,22,60,190,259,268,285,281,10,3,0,1381,0.1,0.1,1.6,4.3,13.8,18.8,19.4,20.6,20.3,0.7,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,117 - 120,Chemistry,GCSE,0,0,1,6,32,46,59,90,152,2,0,0,388,0,0,0.3,1.5,8.2,11.9,15.2,23.2,39.2,0.5,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,Any SEN,No scaled score,Chemistry,GCSE,29,27,40,44,76,83,45,65,61,12,4,0,486,6,5.6,8.2,9.1,15.6,17.1,9.3,13.4,12.6,2.5,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,Total,Chemistry,GCSE,1031,2857,7990,15986,24546,27228,23454,21966,19882,571,250,0,145761,0.7,2,5.5,11,16.8,18.7,16.1,15.1,13.6,0.4,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,Less than 80,Chemistry,GCSE,7,9,9,10,7,8,14,14,1,2,1,0,82,8.5,11,11,12.2,8.5,9.8,17.1,17.1,1.2,2.4,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,80 - 89.5,Chemistry,GCSE,73,83,45,13,15,10,1,1,0,8,9,0,258,28.3,32.2,17.4,5,5.8,3.9,0.4,0.4,0,3.1,3.5,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,90 - 95.5,Chemistry,GCSE,148,322,291,139,81,48,27,10,4,46,13,0,1129,13.1,28.5,25.8,12.3,7.2,4.3,2.4,0.9,0.4,4.1,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,96 - 99.5,Chemistry,GCSE,181,533,845,640,390,193,79,56,20,56,20,0,3013,6,17.7,28,21.2,12.9,6.4,2.6,1.9,0.7,1.9,0.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,100 - 102,Chemistry,GCSE,139,472,1057,1228,1009,525,229,131,32,64,28,0,4914,2.8,9.6,21.5,25,20.5,10.7,4.7,2.7,0.7,1.3,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,102.5 - 104.5,Chemistry,GCSE,150,502,1557,2464,2458,1530,768,367,141,75,32,0,10044,1.5,5,15.5,24.5,24.5,15.2,7.6,3.7,1.4,0.7,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,105 - 107,Chemistry,GCSE,99,387,1682,3495,4566,3441,2031,1231,470,83,33,0,17518,0.6,2.2,9.6,20,26.1,19.6,11.6,7,2.7,0.5,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,107.5 - 109.5,Chemistry,GCSE,56,215,1145,3334,5661,5726,4021,2817,1303,78,36,0,24392,0.2,0.9,4.7,13.7,23.2,23.5,16.5,11.5,5.3,0.3,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,110 - 113,Chemistry,GCSE,37,96,751,2951,6344,8665,7716,6659,4488,75,33,0,37815,0.1,0.3,2,7.8,16.8,22.9,20.4,17.6,11.9,0.2,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,113.5 - 116.5,Chemistry,GCSE,4,18,143,855,2493,4680,5721,6719,6949,26,14,0,27622,0,0.1,0.5,3.1,9,16.9,20.7,24.3,25.2,0.1,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,117 - 120,Chemistry,GCSE,0,3,21,90,337,898,1375,2246,4550,2,5,0,9527,0,0,0.2,0.9,3.5,9.4,14.4,23.6,47.8,0,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,SEN status,No identified SEN,No scaled score,Chemistry,GCSE,137,217,444,767,1185,1504,1472,1715,1924,56,26,0,9447,1.5,2.3,4.7,8.1,12.5,15.9,15.6,18.2,20.4,0.6,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,Total,Chemistry,GCSE,925,1824,4689,9275,13873,15050,12602,11649,10771,466,188,0,81312,1.1,2.2,5.8,11.4,17.1,18.5,15.5,14.3,13.2,0.6,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,Less than 80,Chemistry,GCSE,30,14,14,9,7,6,7,6,1,9,2,0,105,28.6,13.3,13.3,8.6,6.7,5.7,6.7,5.7,1,8.6,1.9,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,80 - 89.5,Chemistry,GCSE,131,114,56,21,14,5,1,1,0,30,16,0,389,33.7,29.3,14.4,5.4,3.6,1.3,0.3,0.3,0,7.7,4.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,90 - 95.5,Chemistry,GCSE,169,267,244,110,70,34,19,9,5,53,18,0,998,16.9,26.8,24.4,11,7,3.4,1.9,0.9,0.5,5.3,1.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,96 - 99.5,Chemistry,GCSE,143,328,536,415,273,139,63,35,18,49,24,0,2023,7.1,16.2,26.5,20.5,13.5,6.9,3.1,1.7,0.9,2.4,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,100 - 102,Chemistry,GCSE,100,276,582,736,631,339,160,82,24,52,18,0,3000,3.3,9.2,19.4,24.5,21,11.3,5.3,2.7,0.8,1.7,0.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,102.5 - 104.5,Chemistry,GCSE,112,299,893,1449,1474,913,467,232,103,57,18,0,6017,1.9,5,14.8,24.1,24.5,15.2,7.8,3.9,1.7,0.9,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,105 - 107,Chemistry,GCSE,80,212,969,2056,2614,1940,1169,753,289,59,22,0,10163,0.8,2.1,9.5,20.2,25.7,19.1,11.5,7.4,2.8,0.6,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,107.5 - 109.5,Chemistry,GCSE,32,126,657,1956,3249,3216,2242,1597,833,52,20,0,13980,0.2,0.9,4.7,14,23.2,23,16,11.4,6,0.4,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,110 - 113,Chemistry,GCSE,27,62,403,1614,3420,4738,4124,3518,2611,43,24,0,20584,0.1,0.3,2,7.8,16.6,23,20,17.1,12.7,0.2,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,113.5 - 116.5,Chemistry,GCSE,1,6,88,451,1276,2430,2920,3386,3632,19,6,0,14215,0,0,0.6,3.2,9,17.1,20.5,23.8,25.6,0.1,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,117 - 120,Chemistry,GCSE,0,3,13,47,190,480,666,1083,2199,4,3,0,4688,0,0.1,0.3,1,4.1,10.2,14.2,23.1,46.9,0.1,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Boys,No scaled score,Chemistry,GCSE,100,117,234,411,655,810,764,947,1056,39,17,0,5150,1.9,2.3,4.5,8,12.7,15.7,14.8,18.4,20.5,0.8,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,Total,Chemistry,GCSE,722,1850,4515,8275,12753,13920,12169,11355,9971,311,194,0,76035,0.9,2.4,5.9,10.9,16.8,18.3,16,14.9,13.1,0.4,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,Less than 80,Chemistry,GCSE,16,13,12,7,6,3,7,8,2,3,0,0,77,20.8,16.9,15.6,9.1,7.8,3.9,9.1,10.4,2.6,3.9,0,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,80 - 89.5,Chemistry,GCSE,111,91,40,11,6,7,1,0,0,14,14,0,295,37.6,30.8,13.6,3.7,2,2.4,0.3,0,0,4.7,4.7,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,90 - 95.5,Chemistry,GCSE,119,248,184,86,40,26,16,4,1,34,12,0,770,15.5,32.2,23.9,11.2,5.2,3.4,2.1,0.5,0.1,4.4,1.6,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,96 - 99.5,Chemistry,GCSE,126,346,508,365,212,94,33,30,9,30,21,0,1774,7.1,19.5,28.6,20.6,12,5.3,1.9,1.7,0.5,1.7,1.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,100 - 102,Chemistry,GCSE,94,298,626,635,510,264,104,67,11,35,21,0,2665,3.5,11.2,23.5,23.8,19.1,9.9,3.9,2.5,0.4,1.3,0.8,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,102.5 - 104.5,Chemistry,GCSE,77,296,859,1272,1244,754,366,173,50,36,22,0,5149,1.5,5.7,16.7,24.7,24.2,14.6,7.1,3.4,1,0.7,0.4,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,105 - 107,Chemistry,GCSE,48,240,897,1736,2345,1742,1040,564,217,36,30,0,8895,0.5,2.7,10.1,19.5,26.4,19.6,11.7,6.3,2.4,0.4,0.3,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,107.5 - 109.5,Chemistry,GCSE,40,118,621,1681,2853,2877,2024,1379,549,38,25,0,12205,0.3,1,5.1,13.8,23.4,23.6,16.6,11.3,4.5,0.3,0.2,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,110 - 113,Chemistry,GCSE,21,59,432,1566,3345,4402,3988,3425,2100,39,23,0,19400,0.1,0.3,2.2,8.1,17.2,22.7,20.6,17.7,10.8,0.2,0.1,0
202324,Academic year,National,E92000001,England,Revised,All state-funded,Sex,Girls,113.5 - 116.5,Chemistry,GCSE,4,14,77,464,1407,2509,3069,3618,3598,17,11,0,14788,0,0.1,0.5,3.1,9.5,17,20.8,24.5,24.3,0.1,0.1,0
