"time_period","time_identifier","geographic_level","country_code","country_name","version","characteristic_type","characteristic_value","subjects","KS2_Prior","num_U","num_1","num_2","num_3","num_4","num_5","num_6","num_7","num_8","num_9","num_X","num_covid_impacted","all_grades","perc_1","perc_2","perc_3","perc_4","perc_5","perc_6","perc_7","perc_8","perc_9","perc_U","perc_X","per_covid_impacted"
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","90 - 95.5",101,216,514,911,648,509,254,72,24,10,16,42,3317,6.5,15.5,27.5,19.5,15.3,7.7,2.2,0.7,0.3,3,0.5,1.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","96 - 99.5",80,192,459,1038,964,965,680,228,104,31,14,71,4826,4,9.5,21.5,20,20,14.1,4.7,2.2,0.6,1.7,0.3,1.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","100 - 102",52,115,348,798,862,1113,887,354,193,79,12,60,4873,2.4,7.1,16.4,17.7,22.8,18.2,7.3,4,1.6,1.1,0.2,1.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","102.5 - 104.5",47,74,283,786,945,1326,1381,634,369,177,19,80,6121,1.2,4.6,12.8,15.4,21.7,22.6,10.4,6,2.9,0.8,0.3,1.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","105 - 107",42,54,235,566,821,1357,1643,912,645,361,15,86,6737,0.8,3.5,8.4,12.2,20.1,24.4,13.5,9.6,5.4,0.6,0.2,1.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","107.5 - 109.5",25,41,105,343,490,971,1591,1026,829,520,5,88,6034,0.7,1.7,5.7,8.1,16.1,26.4,17,13.7,8.6,0.4,0.1,1.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","110 - 113",19,14,65,203,375,779,1533,1236,1198,946,4,91,6463,0.2,1,3.1,5.8,12.1,23.7,19.1,18.5,14.6,0.3,0.1,1.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","113.5 - 116.5",1,2,10,58,99,282,663,699,853,897,2,45,3611,0.1,0.3,1.6,2.7,7.8,18.4,19.4,23.6,24.8,0,0.1,1.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Drama","117 - 120",0,1,2,11,19,37,154,168,305,493,0,8,1198,0.1,0.2,0.9,1.6,3.1,12.9,14,25.5,41.2,0,0,0.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","Less than 80",0,0,1,0,2,1,2,0,0,0,0,0,6,0,16.7,0,33.3,16.7,33.3,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","80 - 89.5",1,3,6,1,1,3,0,0,0,0,0,0,15,20,40,6.7,6.7,20,0,0,0,0,6.7,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","90 - 95.5",5,19,20,17,8,8,3,0,0,0,0,2,82,23.2,24.4,20.7,9.8,9.8,3.7,0,0,0,6.1,0,2.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","96 - 99.5",10,11,36,38,41,27,18,10,4,0,0,4,199,5.5,18.1,19.1,20.6,13.6,9,5,2,0,5,0,2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","100 - 102",6,9,37,60,84,47,40,12,9,2,0,12,318,2.8,11.6,18.9,26.4,14.8,12.6,3.8,2.8,0.6,1.9,0,3.8
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","102.5 - 104.5",2,12,38,88,113,109,101,40,14,4,0,15,536,2.2,7.1,16.4,21.1,20.3,18.8,7.5,2.6,0.7,0.4,0,2.8
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","105 - 107",3,14,34,80,115,169,175,86,39,9,0,33,757,1.8,4.5,10.6,15.2,22.3,23.1,11.4,5.2,1.2,0.4,0,4.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","107.5 - 109.5",0,8,17,61,122,176,211,158,115,55,2,21,946,0.8,1.8,6.4,12.9,18.6,22.3,16.7,12.2,5.8,0,0.2,2.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","110 - 113",1,10,9,41,101,164,305,315,250,163,0,29,1388,0.7,0.6,3,7.3,11.8,22,22.7,18,11.7,0.1,0,2.1
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","113.5 - 116.5",0,2,2,14,32,75,181,220,271,312,2,17,1128,0.2,0.2,1.2,2.8,6.6,16,19.5,24,27.7,0,0.2,1.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Economics","117 - 120",0,0,0,4,7,19,47,71,156,256,0,8,568,0,0,0.7,1.2,3.3,8.3,12.5,27.5,45.1,0,0,1.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","Less than 80",1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,50,0,0,0,0,0,0,50,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","80 - 89.5",3,13,7,3,0,0,0,0,0,0,0,0,26,50,26.9,11.5,0,0,0,0,0,0,11.5,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","90 - 95.5",11,22,20,22,7,3,2,0,0,0,0,0,87,25.3,23,25.3,8,3.4,2.3,0,0,0,12.6,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","96 - 99.5",9,13,35,29,24,23,12,2,2,0,1,0,150,8.7,23.3,19.3,16,15.3,8,1.3,1.3,0,6,0.7,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","100 - 102",3,19,24,41,23,40,15,1,3,1,1,0,171,11.1,14,24,13.5,23.4,8.8,0.6,1.8,0.6,1.8,0.6,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","102.5 - 104.5",5,18,33,50,53,48,30,9,5,1,0,0,252,7.1,13.1,19.8,21,19,11.9,3.6,2,0.4,2,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","105 - 107",3,19,29,63,46,63,53,15,11,7,2,0,311,6.1,9.3,20.3,14.8,20.3,17,4.8,3.5,2.3,1,0.6,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","107.5 - 109.5",2,9,24,49,42,71,87,34,27,12,0,0,357,2.5,6.7,13.7,11.8,19.9,24.4,9.5,7.6,3.4,0.6,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","110 - 113",1,2,11,24,44,53,87,77,34,34,0,0,367,0.5,3,6.5,12,14.4,23.7,21,9.3,9.3,0.3,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","113.5 - 116.5",0,1,5,12,14,33,66,51,54,48,0,0,284,0.4,1.8,4.2,4.9,11.6,23.2,18,19,16.9,0,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Engineering","117 - 120",0,0,1,4,2,5,25,18,24,33,0,0,112,0,0.9,3.6,1.8,4.5,22.3,16.1,21.4,29.5,0,0,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","Less than 80",335,882,1491,1338,424,274,88,27,10,1,132,47,5049,17.5,29.5,26.5,8.4,5.4,1.7,0.5,0.2,0,6.6,2.6,0.9
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","80 - 89.5",916,2674,5929,7532,2645,982,247,53,14,4,595,198,21789,12.3,27.2,34.6,12.1,4.5,1.1,0.2,0.1,0,4.2,2.7,0.9
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","90 - 95.5",791,2335,6312,15756,10347,5500,1902,436,106,16,804,363,44668,5.2,14.1,35.3,23.2,12.3,4.3,1,0.2,0,1.8,1.8,0.8
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","96 - 99.5",628,1590,4673,16147,16925,12847,6028,1631,448,90,696,471,62174,2.6,7.5,26,27.2,20.7,9.7,2.6,0.7,0.1,1,1.1,0.8
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","100 - 102",406,1028,2741,11346,15342,15508,9320,3119,928,212,554,428,60932,1.7,4.5,18.6,25.2,25.5,15.3,5.1,1.5,0.3,0.7,0.9,0.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","102.5 - 104.5",324,807,2344,9965,16128,20410,15395,6439,2309,541,511,556,75729,1.1,3.1,13.2,21.3,27,20.3,8.5,3,0.7,0.4,0.7,0.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","105 - 107",255,567,1589,6773,13099,20641,19615,10351,4499,1431,426,587,79833,0.7,2,8.5,16.4,25.9,24.6,13,5.6,1.8,0.3,0.5,0.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","107.5 - 109.5",135,300,832,3395,7774,15107,18646,12474,6822,2628,283,506,68902,0.4,1.2,4.9,11.3,21.9,27.1,18.1,9.9,3.8,0.2,0.4,0.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","110 - 113",64,152,428,1683,4411,10844,17887,15947,11498,6046,173,480,69613,0.2,0.6,2.4,6.3,15.6,25.7,22.9,16.5,8.7,0.1,0.2,0.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","113.5 - 116.5",24,32,77,375,975,3326,7562,9293,9057,6941,74,225,37961,0.1,0.2,1,2.6,8.8,19.9,24.5,23.9,18.3,0.1,0.2,0.6
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Language","117 - 120",1,5,12,66,109,542,1541,2800,3710,4265,20,72,13143,0,0.1,0.5,0.8,4.1,11.7,21.3,28.2,32.5,0,0.2,0.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","Less than 80",384,920,1024,840,469,283,151,36,15,1,120,239,4482,20.5,22.8,18.7,10.5,6.3,3.4,0.8,0.3,0,8.6,2.7,5.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","80 - 89.5",1446,3432,4860,4885,2733,1220,384,90,23,3,568,1006,20650,16.6,23.5,23.7,13.2,5.9,1.9,0.4,0.1,0,7,2.8,4.9
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","90 - 95.5",1588,3472,6833,10699,8891,5937,2343,669,152,40,768,1913,43305,8,15.8,24.7,20.5,13.7,5.4,1.5,0.4,0.1,3.7,1.8,4.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","96 - 99.5",1323,2758,5881,12052,14081,12250,6554,2061,655,158,707,2493,60973,4.5,9.6,19.8,23.1,20.1,10.7,3.4,1.1,0.3,2.2,1.2,4.1
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","100 - 102",852,1764,4014,9086,13122,14040,9277,3417,1256,339,601,2311,60079,2.9,6.7,15.1,21.8,23.4,15.4,5.7,2.1,0.6,1.4,1,3.8
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","102.5 - 104.5",837,1525,3458,8532,14209,18318,14724,6663,2515,789,582,2760,74912,2,4.6,11.4,19,24.5,19.7,8.9,3.4,1.1,1.1,0.8,3.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","105 - 107",625,1064,2453,6423,12342,18540,18294,10011,4540,1698,519,2706,79215,1.3,3.1,8.1,15.6,23.4,23.1,12.6,5.7,2.1,0.8,0.7,3.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","107.5 - 109.5",365,556,1270,3509,7852,14386,17391,11496,6325,2752,337,2228,68467,0.8,1.9,5.1,11.5,21,25.4,16.8,9.2,4,0.5,0.5,3.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","110 - 113",179,302,707,1959,4895,11099,17101,15138,10210,5647,213,1886,69336,0.4,1,2.8,7.1,16,24.7,21.8,14.7,8.1,0.3,0.3,2.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","113.5 - 116.5",44,65,134,514,1308,3713,7932,9019,8168,6007,85,832,37821,0.2,0.4,1.4,3.5,9.8,21,23.8,21.6,15.9,0.1,0.2,2.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","English Literature","117 - 120",3,13,18,64,172,700,1880,2889,3431,3655,20,258,13103,0.1,0.1,0.5,1.3,5.3,14.3,22,26.2,27.9,0,0.2,2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","Less than 80",2,11,6,11,1,1,1,0,0,0,3,0,36,30.6,16.7,30.6,2.8,2.8,2.8,0,0,0,5.6,8.3,0
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","80 - 89.5",12,36,62,58,28,22,1,1,1,0,2,1,224,16.1,27.7,25.9,12.5,9.8,0.4,0.4,0.4,0,5.4,0.9,0.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","90 - 95.5",22,54,108,144,83,85,41,7,2,1,4,6,557,9.7,19.4,25.9,14.9,15.3,7.4,1.3,0.4,0.2,3.9,0.7,1.1
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","96 - 99.5",23,44,87,143,127,141,81,24,12,4,4,7,697,6.3,12.5,20.5,18.2,20.2,11.6,3.4,1.7,0.6,3.3,0.6,1
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","100 - 102",17,36,58,102,108,131,104,45,24,6,5,3,639,5.6,9.1,16,16.9,20.5,16.3,7,3.8,0.9,2.7,0.8,0.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","102.5 - 104.5",13,17,34,82,111,167,182,65,37,13,8,6,735,2.3,4.6,11.2,15.1,22.7,24.8,8.8,5,1.8,1.8,1.1,0.8
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","105 - 107",11,16,43,85,97,147,126,88,61,25,2,16,717,2.2,6,11.9,13.5,20.5,17.6,12.3,8.5,3.5,1.5,0.3,2.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","107.5 - 109.5",7,4,13,42,44,107,136,81,61,42,0,14,551,0.7,2.4,7.6,8,19.4,24.7,14.7,11.1,7.6,1.3,0,2.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","110 - 113",4,2,12,15,33,85,95,99,96,74,2,27,544,0.4,2.2,2.8,6.1,15.6,17.5,18.2,17.6,13.6,0.7,0.4,5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","113.5 - 116.5",0,1,3,3,8,13,38,39,56,51,0,14,226,0.4,1.3,1.3,3.5,5.8,16.8,17.3,24.8,22.6,0,0,6.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Film Studies","117 - 120",0,0,0,0,1,1,4,8,12,12,0,6,44,0,0,0,2.3,2.3,9.1,18.2,27.3,27.3,0,0,13.6
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","Less than 80",18,74,173,194,76,51,16,7,1,0,6,8,624,11.9,27.7,31.1,12.2,8.2,2.6,1.1,0.2,0,2.9,1,1.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","80 - 89.5",89,238,673,780,410,208,61,13,4,1,46,30,2553,9.3,26.4,30.6,16.1,8.1,2.4,0.5,0.2,0,3.5,1.8,1.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","90 - 95.5",100,296,854,1543,1031,731,337,112,28,1,45,72,5150,5.7,16.6,30,20,14.2,6.5,2.2,0.5,0,1.9,0.9,1.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","96 - 99.5",82,198,689,1496,1389,1285,846,314,95,23,48,91,6556,3,10.5,22.8,21.2,19.6,12.9,4.8,1.4,0.4,1.3,0.7,1.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","100 - 102",57,151,482,1071,1228,1290,993,422,180,41,32,103,6050,2.5,8,17.7,20.3,21.3,16.4,7,3,0.7,0.9,0.5,1.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","102.5 - 104.5",48,91,363,960,1254,1450,1344,718,352,106,26,114,6826,1.3,5.3,14.1,18.4,21.2,19.7,10.5,5.2,1.6,0.7,0.4,1.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","105 - 107",31,70,238,686,985,1280,1404,863,548,234,16,109,6464,1.1,3.7,10.6,15.2,19.8,21.7,13.4,8.5,3.6,0.5,0.2,1.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","107.5 - 109.5",12,32,137,376,545,852,1109,865,618,336,15,89,4986,0.6,2.7,7.5,10.9,17.1,22.2,17.3,12.4,6.7,0.2,0.3,1.8
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","110 - 113",15,21,52,200,327,584,917,937,901,597,7,95,4653,0.5,1.1,4.3,7,12.6,19.7,20.1,19.4,12.8,0.3,0.2,2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","113.5 - 116.5",4,5,12,46,84,186,338,404,471,559,1,32,2142,0.2,0.6,2.1,3.9,8.7,15.8,18.9,22,26.1,0.2,0,1.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Food Preparation and Nutrition","117 - 120",1,0,2,5,9,19,50,94,134,266,2,5,587,0,0.3,0.9,1.5,3.2,8.5,16,22.8,45.3,0.2,0.3,0.9
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","Less than 80",10,30,48,49,31,51,10,8,8,13,3,3,264,11.4,18.2,18.6,11.7,19.3,3.8,3,3,4.9,3.8,1.1,1.1
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","80 - 89.5",25,203,280,209,67,112,12,25,6,7,15,12,973,20.9,28.8,21.5,6.9,11.5,1.2,2.6,0.6,0.7,2.6,1.5,1.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","90 - 95.5",90,368,800,1065,397,647,61,68,45,21,27,72,3661,10.1,21.9,29.1,10.8,17.7,1.7,1.9,1.2,0.6,2.5,0.7,2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","96 - 99.5",139,405,1129,2130,1054,1987,174,189,114,99,57,101,7578,5.3,14.9,28.1,13.9,26.2,2.3,2.5,1.5,1.3,1.8,0.8,1.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","100 - 102",176,357,1021,2273,1387,2965,397,356,202,120,49,150,9453,3.8,10.8,24,14.7,31.4,4.2,3.8,2.1,1.3,1.9,0.5,1.6
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","102.5 - 104.5",222,348,1159,2886,2079,4872,854,814,402,228,54,197,14115,2.5,8.2,20.4,14.7,34.5,6.1,5.8,2.8,1.6,1.6,0.4,1.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","105 - 107",302,284,968,2713,2470,6263,1450,1597,865,489,67,242,17710,1.6,5.5,15.3,13.9,35.4,8.2,9,4.9,2.8,1.7,0.4,1.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","107.5 - 109.5",268,157,568,1956,2113,6037,2015,2214,1333,807,64,248,17780,0.9,3.2,11,11.9,34,11.3,12.5,7.5,4.5,1.5,0.4,1.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","110 - 113",218,83,344,1209,1791,5520,2701,3602,2617,1957,40,310,20392,0.4,1.7,5.9,8.8,27.1,13.2,17.7,12.8,9.6,1.1,0.2,1.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","113.5 - 116.5",89,16,76,362,658,2106,1558,2576,2522,2657,18,246,12884,0.1,0.6,2.8,5.1,16.3,12.1,20,19.6,20.6,0.7,0.1,1.9
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","French","117 - 120",12,1,11,50,118,394,350,819,1173,2050,2,87,5067,0,0.2,1,2.3,7.8,6.9,16.2,23.1,40.5,0.2,0,1.7
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Geography","Less than 80",215,535,381,227,118,88,40,21,6,4,28,4,1667,32.1,22.9,13.6,7.1,5.3,2.4,1.3,0.4,0.2,12.9,1.7,0.2
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Geography","80 - 89.5",765,2553,2495,1286,457,178,65,22,4,1,225,24,8075,31.6,30.9,15.9,5.7,2.2,0.8,0.3,0,0,9.5,2.8,0.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Geography","90 - 95.5",874,3127,4966,4843,2364,1231,538,171,44,12,342,83,18595,16.8,26.7,26,12.7,6.6,2.9,0.9,0.2,0.1,4.7,1.8,0.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Geography","96 - 99.5",710,2287,4834,7148,5217,3724,1956,665,240,42,359,108,27290,8.4,17.7,26.2,19.1,13.6,7.2,2.4,0.9,0.2,2.6,1.3,0.4
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Geography","100 - 102",445,1375,3282,5948,5458,4985,3338,1487,583,131,263,95,27390,5,12,21.7,19.9,18.2,12.2,5.4,2.1,0.5,1.6,1,0.3
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Geography","102.5 - 104.5",338,1176,2585,5606,6532,7228,5860,3190,1365,380,256,177,34693,3.4,7.5,16.2,18.8,20.8,16.9,9.2,3.9,1.1,1,0.7,0.5
202122,"Academic year","National","E92000001","England","Revised","All Pupils","All Pupils","Geography","105 - 107",241,732,1682,4110,5505,7648,7773,5188,2831,924,223,184,37041,2,4.5,11.1,14.9,20.6,21,14,7.6,2.5,0.7,0.6,0.5
